local_date,day_state,target_count,raw_message_count,operational_message_count,non_operational_message_count,incident_like_message_count,duplicate_candidate_members,reconstructed_incident_count_lower_bound,compiled_local_message_count,required_utc_source_dates,source_statuses,coverage_complete
2024-06-23,observed_nonzero,6,7,0,7,7,2,6,7,2024-06-23|2024-06-24,2024-06-23:nonempty_completed|2024-06-24:nonempty_completed,True
2024-06-24,observed_nonzero,4,6,0,6,6,4,4,6,2024-06-24|2024-06-25,2024-06-24:nonempty_completed|2024-06-25:nonempty_completed,True
2024-06-25,observed_nonzero,3,3,0,3,3,0,3,3,2024-06-25|2024-06-26,2024-06-25:nonempty_completed|2024-06-26:nonempty_completed,True
2024-06-26,observed_nonzero,6,10,0,10,10,7,6,10,2024-06-26|2024-06-27,2024-06-26:nonempty_completed|2024-06-27:nonempty_completed,True
2024-06-27,observed_nonzero,3,6,0,6,3,0,3,6,2024-06-27|2024-06-28,2024-06-27:nonempty_completed|2024-06-28:nonempty_completed,True
2024-06-28,observed_nonzero,2,2,0,2,2,0,2,2,2024-06-28|2024-06-29,2024-06-28:nonempty_completed|2024-06-29:nonempty_completed,True
2024-06-29,observed_nonzero,8,10,0,10,10,4,8,10,2024-06-29|2024-06-30,2024-06-29:nonempty_completed|2024-06-30:nonempty_completed,True
2024-06-30,observed_nonzero,3,3,0,3,3,0,3,3,2024-06-30|2024-07-01,2024-06-30:nonempty_completed|2024-07-01:nonempty_completed,True
2024-07-01,observed_nonzero,3,4,0,4,4,2,3,4,2024-07-01|2024-07-02,2024-07-01:nonempty_completed|2024-07-02:nonempty_completed,True
2024-07-02,observed_nonzero,3,5,0,5,5,3,3,5,2024-07-02|2024-07-03,2024-07-02:nonempty_completed|2024-07-03:nonempty_completed,True
2024-07-03,observed_nonzero,5,8,0,8,8,6,5,8,2024-07-03|2024-07-04,2024-07-03:nonempty_completed|2024-07-04:nonempty_completed,True
2024-07-04,observed_nonzero,4,4,0,4,4,0,4,4,2024-07-04|2024-07-05,2024-07-04:nonempty_completed|2024-07-05:nonempty_completed,True
2024-07-05,observed_nonzero,4,4,0,4,4,0,4,4,2024-07-05|2024-07-06,2024-07-05:nonempty_completed|2024-07-06:nonempty_completed,True
2024-07-06,observed_nonzero,4,4,0,4,4,0,4,4,2024-07-06|2024-07-07,2024-07-06:nonempty_completed|2024-07-07:nonempty_completed,True
2024-07-07,observed_nonzero,2,2,0,2,2,0,2,2,2024-07-07|2024-07-08,2024-07-07:nonempty_completed|2024-07-08:nonempty_completed,True
2024-07-08,observed_nonzero,6,7,0,7,7,2,6,7,2024-07-08|2024-07-09,2024-07-08:nonempty_completed|2024-07-09:nonempty_completed,True
2024-07-09,observed_nonzero,8,11,0,11,11,5,8,11,2024-07-09|2024-07-10,2024-07-09:nonempty_completed|2024-07-10:nonempty_completed,True
2024-07-10,observed_nonzero,6,9,0,9,7,2,6,9,2024-07-10|2024-07-11,2024-07-10:nonempty_completed|2024-07-11:nonempty_completed,True
2024-07-11,observed_nonzero,5,9,0,9,6,2,5,9,2024-07-11|2024-07-12,2024-07-11:nonempty_completed|2024-07-12:nonempty_completed,True
2024-07-12,observed_nonzero,2,3,0,3,3,2,2,3,2024-07-12|2024-07-13,2024-07-12:nonempty_completed|2024-07-13:nonempty_completed,True
2024-07-13,observed_nonzero,4,5,0,5,5,2,4,5,2024-07-13|2024-07-14,2024-07-13:nonempty_completed|2024-07-14:nonempty_completed,True
2024-07-14,observed_nonzero,6,6,0,6,6,0,6,6,2024-07-14|2024-07-15,2024-07-14:nonempty_completed|2024-07-15:nonempty_completed,True
2024-07-15,observed_nonzero,6,6,0,6,6,0,6,6,2024-07-15|2024-07-16,2024-07-15:nonempty_completed|2024-07-16:nonempty_completed,True
2024-07-16,observed_nonzero,3,5,0,5,4,2,3,5,2024-07-16|2024-07-17,2024-07-16:nonempty_completed|2024-07-17:nonempty_completed,True
2024-07-17,observed_nonzero,10,14,0,14,12,4,10,14,2024-07-17|2024-07-18,2024-07-17:nonempty_completed|2024-07-18:nonempty_completed,True
2024-07-18,observed_nonzero,3,3,0,3,3,0,3,3,2024-07-18|2024-07-19,2024-07-18:nonempty_completed|2024-07-19:nonempty_completed,True
2024-07-19,observed_nonzero,8,14,0,14,9,2,8,14,2024-07-19|2024-07-20,2024-07-19:nonempty_completed|2024-07-20:nonempty_completed,True
2024-07-20,observed_nonzero,4,4,0,4,4,0,4,4,2024-07-20|2024-07-21,2024-07-20:nonempty_completed|2024-07-21:nonempty_completed,True
2024-07-21,observed_nonzero,4,4,0,4,4,0,4,4,2024-07-21|2024-07-22,2024-07-21:nonempty_completed|2024-07-22:nonempty_completed,True
2024-07-22,observed_nonzero,8,11,0,11,11,5,8,11,2024-07-22|2024-07-23,2024-07-22:nonempty_completed|2024-07-23:nonempty_completed,True
2024-07-23,observed_nonzero,2,2,0,2,2,0,2,2,2024-07-23|2024-07-24,2024-07-23:nonempty_completed|2024-07-24:nonempty_completed,True
2024-07-24,observed_nonzero,1,1,0,1,1,0,1,1,2024-07-24|2024-07-25,2024-07-24:nonempty_completed|2024-07-25:nonempty_completed,True
2024-07-25,observed_nonzero,2,2,0,2,2,0,2,2,2024-07-25|2024-07-26,2024-07-25:nonempty_completed|2024-07-26:nonempty_completed,True
2024-07-26,observed_nonzero,3,4,0,4,4,2,3,4,2024-07-26|2024-07-27,2024-07-26:nonempty_completed|2024-07-27:nonempty_completed,True
2024-07-27,observed_nonzero,5,6,0,6,6,2,5,6,2024-07-27|2024-07-28,2024-07-27:nonempty_completed|2024-07-28:nonempty_completed,True
2024-07-28,observed_nonzero,3,3,0,3,3,0,3,3,2024-07-28|2024-07-29,2024-07-28:nonempty_completed|2024-07-29:nonempty_completed,True
2024-07-29,observed_nonzero,6,6,0,6,6,0,6,6,2024-07-29|2024-07-30,2024-07-29:nonempty_completed|2024-07-30:nonempty_completed,True
2024-07-30,observed_nonzero,5,8,0,8,8,4,5,8,2024-07-30|2024-07-31,2024-07-30:nonempty_completed|2024-07-31:nonempty_completed,True
2024-07-31,observed_nonzero,15,16,0,16,16,2,15,16,2024-07-31|2024-08-01,2024-07-31:nonempty_completed|2024-08-01:nonempty_completed,True
2024-08-01,observed_nonzero,22,23,0,23,23,2,22,23,2024-08-01|2024-08-02,2024-08-01:nonempty_completed|2024-08-02:nonempty_completed,True
2024-08-02,observed_nonzero,14,17,0,17,17,6,14,17,2024-08-02|2024-08-03,2024-08-02:nonempty_completed|2024-08-03:nonempty_completed,True
2024-08-03,observed_nonzero,8,8,0,8,8,0,8,8,2024-08-03|2024-08-04,2024-08-03:nonempty_completed|2024-08-04:nonempty_completed,True
2024-08-04,observed_nonzero,12,12,0,12,12,0,12,12,2024-08-04|2024-08-05,2024-08-04:nonempty_completed|2024-08-05:nonempty_completed,True
2024-08-05,observed_nonzero,9,10,0,10,10,2,9,10,2024-08-05|2024-08-06,2024-08-05:nonempty_completed|2024-08-06:nonempty_completed,True
2024-08-06,observed_nonzero,9,10,0,10,10,2,9,10,2024-08-06|2024-08-07,2024-08-06:nonempty_completed|2024-08-07:nonempty_completed,True
2024-08-07,coverage_unknown,,2,0,2,2,0,2,2,2024-08-07|2024-08-08,2024-08-07:nonempty_completed|2024-08-08:empty_unverified,False
2024-08-08,coverage_unknown,,2,0,2,2,2,1,2,2024-08-08|2024-08-09,2024-08-08:empty_unverified|2024-08-09:nonempty_completed,False
2024-08-09,observed_nonzero,8,9,0,9,9,2,8,9,2024-08-09|2024-08-10,2024-08-09:nonempty_completed|2024-08-10:nonempty_completed,True
2024-08-10,observed_nonzero,7,9,0,9,9,4,7,9,2024-08-10|2024-08-11,2024-08-10:nonempty_completed|2024-08-11:nonempty_completed,True
2024-08-11,observed_nonzero,7,7,0,7,7,0,7,7,2024-08-11|2024-08-12,2024-08-11:nonempty_completed|2024-08-12:nonempty_completed,True
2024-08-12,observed_nonzero,5,6,0,6,6,2,5,6,2024-08-12|2024-08-13,2024-08-12:nonempty_completed|2024-08-13:nonempty_completed,True
2024-08-13,observed_nonzero,5,6,0,6,6,2,5,6,2024-08-13|2024-08-14,2024-08-13:nonempty_completed|2024-08-14:nonempty_completed,True
2024-08-14,observed_nonzero,8,8,0,8,8,0,8,8,2024-08-14|2024-08-15,2024-08-14:nonempty_completed|2024-08-15:nonempty_completed,True
2024-08-15,observed_nonzero,2,2,0,2,2,0,2,2,2024-08-15|2024-08-16,2024-08-15:nonempty_completed|2024-08-16:nonempty_completed,True
2024-08-16,observed_nonzero,3,3,0,3,3,0,3,3,2024-08-16|2024-08-17,2024-08-16:nonempty_completed|2024-08-17:nonempty_completed,True
2024-08-17,observed_nonzero,5,6,0,6,6,2,5,6,2024-08-17|2024-08-18,2024-08-17:nonempty_completed|2024-08-18:nonempty_completed,True
2024-08-18,observed_nonzero,8,9,0,9,9,2,8,9,2024-08-18|2024-08-19,2024-08-18:nonempty_completed|2024-08-19:nonempty_completed,True
2024-08-19,observed_nonzero,2,2,0,2,2,0,2,2,2024-08-19|2024-08-20,2024-08-19:nonempty_completed|2024-08-20:nonempty_completed,True
2024-08-20,observed_nonzero,3,3,0,3,3,0,3,3,2024-08-20|2024-08-21,2024-08-20:nonempty_completed|2024-08-21:nonempty_completed,True
2024-08-21,observed_nonzero,2,2,0,2,2,0,2,2,2024-08-21|2024-08-22,2024-08-21:nonempty_completed|2024-08-22:nonempty_completed,True
2024-08-22,observed_nonzero,6,7,0,7,7,2,6,7,2024-08-22|2024-08-23,2024-08-22:nonempty_completed|2024-08-23:nonempty_completed,True
2024-08-23,observed_nonzero,5,6,0,6,6,2,5,6,2024-08-23|2024-08-24,2024-08-23:nonempty_completed|2024-08-24:nonempty_completed,True
2024-08-24,observed_nonzero,2,4,0,4,4,3,2,4,2024-08-24|2024-08-25,2024-08-24:nonempty_completed|2024-08-25:nonempty_completed,True
2024-08-25,observed_nonzero,5,7,0,7,6,2,5,7,2024-08-25|2024-08-26,2024-08-25:nonempty_completed|2024-08-26:nonempty_completed,True
2024-08-26,observed_nonzero,8,11,0,11,11,6,8,11,2024-08-26|2024-08-27,2024-08-26:nonempty_completed|2024-08-27:nonempty_completed,True
2024-08-27,observed_nonzero,4,4,0,4,4,0,4,4,2024-08-27|2024-08-28,2024-08-27:nonempty_completed|2024-08-28:nonempty_completed,True
2024-08-28,observed_nonzero,4,4,0,4,4,0,4,4,2024-08-28|2024-08-29,2024-08-28:nonempty_completed|2024-08-29:nonempty_completed,True
2024-08-29,observed_nonzero,6,8,0,8,8,4,6,8,2024-08-29|2024-08-30,2024-08-29:nonempty_completed|2024-08-30:nonempty_completed,True
2024-08-30,observed_nonzero,4,4,0,4,4,0,4,4,2024-08-30|2024-08-31,2024-08-30:nonempty_completed|2024-08-31:nonempty_completed,True
2024-08-31,observed_nonzero,7,9,0,9,9,4,7,9,2024-08-31|2024-09-01,2024-08-31:nonempty_completed|2024-09-01:nonempty_completed,True
2024-09-01,observed_nonzero,3,4,0,4,4,2,3,4,2024-09-01|2024-09-02,2024-09-01:nonempty_completed|2024-09-02:nonempty_completed,True
2024-09-02,observed_nonzero,4,5,0,5,5,2,4,5,2024-09-02|2024-09-03,2024-09-02:nonempty_completed|2024-09-03:nonempty_completed,True
2024-09-03,observed_nonzero,4,6,0,6,6,3,4,6,2024-09-03|2024-09-04,2024-09-03:nonempty_completed|2024-09-04:nonempty_completed,True
2024-09-04,observed_nonzero,10,11,0,11,11,2,10,11,2024-09-04|2024-09-05,2024-09-04:nonempty_completed|2024-09-05:nonempty_completed,True
2024-09-05,observed_nonzero,4,4,0,4,4,0,4,4,2024-09-05|2024-09-06,2024-09-05:nonempty_completed|2024-09-06:nonempty_completed,True
2024-09-06,observed_nonzero,7,9,0,9,9,4,7,9,2024-09-06|2024-09-07,2024-09-06:nonempty_completed|2024-09-07:nonempty_completed,True
2024-09-07,observed_nonzero,4,4,0,4,4,0,4,4,2024-09-07|2024-09-08,2024-09-07:nonempty_completed|2024-09-08:nonempty_completed,True
2024-09-08,observed_nonzero,1,1,0,1,1,0,1,1,2024-09-08|2024-09-09,2024-09-08:nonempty_completed|2024-09-09:nonempty_completed,True
2024-09-09,observed_nonzero,5,6,0,6,6,2,5,6,2024-09-09|2024-09-10,2024-09-09:nonempty_completed|2024-09-10:nonempty_completed,True
2024-09-10,observed_nonzero,5,5,0,5,5,0,5,5,2024-09-10|2024-09-11,2024-09-10:nonempty_completed|2024-09-11:nonempty_completed,True
2024-09-11,observed_nonzero,3,3,0,3,3,0,3,3,2024-09-11|2024-09-12,2024-09-11:nonempty_completed|2024-09-12:nonempty_completed,True
2024-09-12,observed_nonzero,1,2,0,2,2,2,1,2,2024-09-12|2024-09-13,2024-09-12:nonempty_completed|2024-09-13:nonempty_completed,True
2024-09-13,observed_nonzero,7,7,0,7,7,0,7,7,2024-09-13|2024-09-14,2024-09-13:nonempty_completed|2024-09-14:nonempty_completed,True
2024-09-14,observed_nonzero,5,10,0,10,10,8,5,10,2024-09-14|2024-09-15,2024-09-14:nonempty_completed|2024-09-15:nonempty_completed,True
2024-09-15,observed_nonzero,3,4,0,4,4,2,3,4,2024-09-15|2024-09-16,2024-09-15:nonempty_completed|2024-09-16:nonempty_completed,True
2024-09-16,observed_nonzero,7,9,0,9,8,2,7,9,2024-09-16|2024-09-17,2024-09-16:nonempty_completed|2024-09-17:nonempty_completed,True
2024-09-17,observed_nonzero,1,1,0,1,1,0,1,1,2024-09-17|2024-09-18,2024-09-17:nonempty_completed|2024-09-18:nonempty_completed,True
2024-09-18,observed_nonzero,1,1,0,1,1,0,1,1,2024-09-18|2024-09-19,2024-09-18:nonempty_completed|2024-09-19:nonempty_completed,True
2024-09-19,observed_nonzero,5,6,0,6,6,2,5,6,2024-09-19|2024-09-20,2024-09-19:nonempty_completed|2024-09-20:nonempty_completed,True
2024-09-20,observed_nonzero,2,2,0,2,2,0,2,2,2024-09-20|2024-09-21,2024-09-20:nonempty_completed|2024-09-21:nonempty_completed,True
2024-09-21,observed_nonzero,6,6,0,6,6,0,6,6,2024-09-21|2024-09-22,2024-09-21:nonempty_completed|2024-09-22:nonempty_completed,True
2024-09-22,observed_nonzero,3,3,0,3,3,0,3,3,2024-09-22|2024-09-23,2024-09-22:nonempty_completed|2024-09-23:nonempty_completed,True
2024-09-23,observed_nonzero,3,3,0,3,3,0,3,3,2024-09-23|2024-09-24,2024-09-23:nonempty_completed|2024-09-24:nonempty_completed,True
2024-09-24,observed_nonzero,2,2,0,2,2,0,2,2,2024-09-24|2024-09-25,2024-09-24:nonempty_completed|2024-09-25:nonempty_completed,True
2024-09-25,observed_nonzero,6,6,0,6,6,0,6,6,2024-09-25|2024-09-26,2024-09-25:nonempty_completed|2024-09-26:nonempty_completed,True
2024-09-26,observed_nonzero,1,1,0,1,1,0,1,1,2024-09-26|2024-09-27,2024-09-26:nonempty_completed|2024-09-27:nonempty_completed,True
2024-09-27,observed_nonzero,4,4,0,4,4,0,4,4,2024-09-27|2024-09-28,2024-09-27:nonempty_completed|2024-09-28:nonempty_completed,True
2024-09-28,observed_nonzero,2,3,0,3,3,2,2,3,2024-09-28|2024-09-29,2024-09-28:nonempty_completed|2024-09-29:nonempty_completed,True
2024-09-29,observed_nonzero,4,4,0,4,4,0,4,4,2024-09-29|2024-09-30,2024-09-29:nonempty_completed|2024-09-30:nonempty_completed,True
2024-09-30,coverage_unknown,,4,0,4,4,0,4,4,2024-09-30|2024-10-01,2024-09-30:nonempty_completed|2024-10-01:empty_unverified,False
2024-10-01,coverage_unknown,,1,0,1,1,0,1,1,2024-10-01|2024-10-02,2024-10-01:empty_unverified|2024-10-02:nonempty_completed,False
2024-10-02,observed_nonzero,1,1,0,1,1,0,1,1,2024-10-02|2024-10-03,2024-10-02:nonempty_completed|2024-10-03:nonempty_completed,True
2024-10-03,observed_nonzero,3,4,0,4,4,2,3,4,2024-10-03|2024-10-04,2024-10-03:nonempty_completed|2024-10-04:nonempty_completed,True
2024-10-04,observed_nonzero,3,5,0,5,5,4,3,5,2024-10-04|2024-10-05,2024-10-04:nonempty_completed|2024-10-05:nonempty_completed,True
2024-10-05,observed_nonzero,3,5,0,5,5,3,3,5,2024-10-05|2024-10-06,2024-10-05:nonempty_completed|2024-10-06:nonempty_completed,True
2024-10-06,observed_nonzero,4,4,0,4,4,0,4,4,2024-10-06|2024-10-07,2024-10-06:nonempty_completed|2024-10-07:nonempty_completed,True
2024-10-07,observed_nonzero,5,5,0,5,5,0,5,5,2024-10-07|2024-10-08,2024-10-07:nonempty_completed|2024-10-08:nonempty_completed,True
2024-10-08,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-08|2024-10-09,2024-10-08:nonempty_completed|2024-10-09:nonempty_completed,True
2024-10-09,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-09|2024-10-10,2024-10-09:nonempty_completed|2024-10-10:nonempty_completed,True
2024-10-10,observed_nonzero,1,1,0,1,1,0,1,1,2024-10-10|2024-10-11,2024-10-10:nonempty_completed|2024-10-11:nonempty_completed,True
2024-10-11,observed_nonzero,4,4,0,4,4,0,4,4,2024-10-11|2024-10-12,2024-10-11:nonempty_completed|2024-10-12:nonempty_completed,True
2024-10-12,observed_nonzero,4,5,0,5,5,2,4,5,2024-10-12|2024-10-13,2024-10-12:nonempty_completed|2024-10-13:nonempty_completed,True
2024-10-13,observed_nonzero,4,6,0,6,6,3,4,6,2024-10-13|2024-10-14,2024-10-13:nonempty_completed|2024-10-14:nonempty_completed,True
2024-10-14,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-14|2024-10-15,2024-10-14:nonempty_completed|2024-10-15:nonempty_completed,True
2024-10-15,observed_nonzero,4,7,0,7,5,2,4,7,2024-10-15|2024-10-16,2024-10-15:nonempty_completed|2024-10-16:nonempty_completed,True
2024-10-16,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-16|2024-10-17,2024-10-16:nonempty_completed|2024-10-17:nonempty_completed,True
2024-10-17,coverage_unknown,,1,0,1,1,0,1,1,2024-10-17|2024-10-18,2024-10-17:nonempty_completed|2024-10-18:empty_unverified,False
2024-10-18,coverage_unknown,,2,0,2,2,0,2,2,2024-10-18|2024-10-19,2024-10-18:empty_unverified|2024-10-19:nonempty_completed,False
2024-10-19,observed_nonzero,4,5,0,5,5,2,4,5,2024-10-19|2024-10-20,2024-10-19:nonempty_completed|2024-10-20:nonempty_completed,True
2024-10-20,observed_nonzero,5,8,0,8,6,2,5,8,2024-10-20|2024-10-21,2024-10-20:nonempty_completed|2024-10-21:nonempty_completed,True
2024-10-21,observed_nonzero,1,1,0,1,1,0,1,1,2024-10-21|2024-10-22,2024-10-21:nonempty_completed|2024-10-22:nonempty_completed,True
2024-10-22,observed_nonzero,1,1,0,1,1,0,1,1,2024-10-22|2024-10-23,2024-10-22:nonempty_completed|2024-10-23:nonempty_completed,True
2024-10-23,observed_nonzero,3,3,0,3,3,0,3,3,2024-10-23|2024-10-24,2024-10-23:nonempty_completed|2024-10-24:nonempty_completed,True
2024-10-24,observed_nonzero,4,4,0,4,4,0,4,4,2024-10-24|2024-10-25,2024-10-24:nonempty_completed|2024-10-25:nonempty_completed,True
2024-10-25,observed_nonzero,2,5,0,5,2,0,2,5,2024-10-25|2024-10-26,2024-10-25:nonempty_completed|2024-10-26:nonempty_completed,True
2024-10-26,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-26|2024-10-27,2024-10-26:nonempty_completed|2024-10-27:nonempty_completed,True
2024-10-27,observed_zero,0,0,0,0,0,0,0,0,2024-10-27|2024-10-28,2024-10-27:nonempty_completed|2024-10-28:nonempty_completed,True
2024-10-28,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-28|2024-10-29,2024-10-28:nonempty_completed|2024-10-29:nonempty_completed,True
2024-10-29,observed_nonzero,3,4,0,4,4,2,3,4,2024-10-29|2024-10-30,2024-10-29:nonempty_completed|2024-10-30:nonempty_completed,True
2024-10-30,observed_nonzero,3,3,0,3,3,0,3,3,2024-10-30|2024-10-31,2024-10-30:nonempty_completed|2024-10-31:nonempty_completed,True
2024-10-31,observed_nonzero,2,2,0,2,2,0,2,2,2024-10-31|2024-11-01,2024-10-31:nonempty_completed|2024-11-01:nonempty_completed,True
2024-11-01,observed_nonzero,6,8,0,8,8,4,6,8,2024-11-01|2024-11-02,2024-11-01:nonempty_completed|2024-11-02:nonempty_completed,True
2024-11-02,observed_nonzero,4,6,0,6,6,4,4,6,2024-11-02|2024-11-03,2024-11-02:nonempty_completed|2024-11-03:nonempty_completed,True
2024-11-03,observed_nonzero,3,3,0,3,3,0,3,3,2024-11-03|2024-11-04,2024-11-03:nonempty_completed|2024-11-04:nonempty_completed,True
2024-11-04,observed_nonzero,4,4,0,4,4,0,4,4,2024-11-04|2024-11-05,2024-11-04:nonempty_completed|2024-11-05:nonempty_completed,True
2024-11-05,observed_nonzero,6,6,0,6,6,0,6,6,2024-11-05|2024-11-06,2024-11-05:nonempty_completed|2024-11-06:nonempty_completed,True
2024-11-06,observed_nonzero,5,5,0,5,5,0,5,5,2024-11-06|2024-11-07,2024-11-06:nonempty_completed|2024-11-07:nonempty_completed,True
2024-11-07,observed_nonzero,1,1,0,1,1,0,1,1,2024-11-07|2024-11-08,2024-11-07:nonempty_completed|2024-11-08:nonempty_completed,True
2024-11-08,observed_nonzero,4,5,0,5,5,2,4,5,2024-11-08|2024-11-09,2024-11-08:nonempty_completed|2024-11-09:nonempty_completed,True
2024-11-09,observed_nonzero,5,5,0,5,5,0,5,5,2024-11-09|2024-11-10,2024-11-09:nonempty_completed|2024-11-10:nonempty_completed,True
2024-11-10,observed_nonzero,2,2,0,2,2,0,2,2,2024-11-10|2024-11-11,2024-11-10:nonempty_completed|2024-11-11:nonempty_completed,True
2024-11-11,observed_nonzero,3,3,0,3,3,0,3,3,2024-11-11|2024-11-12,2024-11-11:nonempty_completed|2024-11-12:nonempty_completed,True
2024-11-12,observed_nonzero,11,12,0,12,12,2,11,12,2024-11-12|2024-11-13,2024-11-12:nonempty_completed|2024-11-13:nonempty_completed,True
2024-11-13,observed_nonzero,3,3,0,3,3,0,3,3,2024-11-13|2024-11-14,2024-11-13:nonempty_completed|2024-11-14:nonempty_completed,True
2024-11-14,observed_nonzero,4,4,0,4,4,0,4,4,2024-11-14|2024-11-15,2024-11-14:nonempty_completed|2024-11-15:nonempty_completed,True
2024-11-15,observed_nonzero,6,6,0,6,6,0,6,6,2024-11-15|2024-11-16,2024-11-15:nonempty_completed|2024-11-16:nonempty_completed,True
2024-11-16,observed_nonzero,7,10,0,10,10,6,7,10,2024-11-16|2024-11-17,2024-11-16:nonempty_completed|2024-11-17:nonempty_completed,True
2024-11-17,observed_zero,0,0,0,0,0,0,0,0,2024-11-17|2024-11-18,2024-11-17:nonempty_completed|2024-11-18:nonempty_completed,True
2024-11-18,observed_nonzero,3,3,0,3,3,0,3,3,2024-11-18|2024-11-19,2024-11-18:nonempty_completed|2024-11-19:nonempty_completed,True
2024-11-19,coverage_unknown,,3,0,3,3,2,2,3,2024-11-19|2024-11-20,2024-11-19:nonempty_completed|2024-11-20:empty_unverified,False
2024-11-20,coverage_unknown,,0,0,0,0,0,0,0,2024-11-20|2024-11-21,2024-11-20:empty_unverified|2024-11-21:nonempty_completed,False
2024-11-21,observed_nonzero,3,3,0,3,3,0,3,3,2024-11-21|2024-11-22,2024-11-21:nonempty_completed|2024-11-22:nonempty_completed,True
2024-11-22,observed_nonzero,7,7,0,7,7,0,7,7,2024-11-22|2024-11-23,2024-11-22:nonempty_completed|2024-11-23:nonempty_completed,True
2024-11-23,observed_nonzero,2,2,0,2,2,0,2,2,2024-11-23|2024-11-24,2024-11-23:nonempty_completed|2024-11-24:nonempty_completed,True
2024-11-24,observed_nonzero,3,5,0,5,5,4,3,5,2024-11-24|2024-11-25,2024-11-24:nonempty_completed|2024-11-25:nonempty_completed,True
2024-11-25,observed_nonzero,9,10,0,10,10,2,9,10,2024-11-25|2024-11-26,2024-11-25:nonempty_completed|2024-11-26:nonempty_completed,True
2024-11-26,observed_nonzero,7,7,0,7,7,0,7,7,2024-11-26|2024-11-27,2024-11-26:nonempty_completed|2024-11-27:nonempty_completed,True
2024-11-27,observed_nonzero,6,6,0,6,6,0,6,6,2024-11-27|2024-11-28,2024-11-27:nonempty_completed|2024-11-28:nonempty_completed,True
2024-11-28,observed_nonzero,4,4,0,4,4,0,4,4,2024-11-28|2024-11-29,2024-11-28:nonempty_completed|2024-11-29:nonempty_completed,True
2024-11-29,observed_nonzero,3,5,0,5,5,4,3,5,2024-11-29|2024-11-30,2024-11-29:nonempty_completed|2024-11-30:nonempty_completed,True
2024-11-30,observed_nonzero,4,7,0,7,7,4,4,7,2024-11-30|2024-12-01,2024-11-30:nonempty_completed|2024-12-01:nonempty_completed,True
2024-12-01,observed_nonzero,4,10,0,10,6,4,4,10,2024-12-01|2024-12-02,2024-12-01:nonempty_completed|2024-12-02:nonempty_completed,True
2024-12-02,observed_nonzero,9,10,0,10,10,2,9,10,2024-12-02|2024-12-03,2024-12-02:nonempty_completed|2024-12-03:nonempty_completed,True
